review_id,product_category,review_body,rating,verified,split,sentiment
R001020,Kitchen,The mousepad arrived on day 3 and the build quality felt middling. About what I expected at this price.,3,False,test,neutral
R001021,Audio,"Does the job, no complaints here. Second one in 17 months.",3,False,train,neutral
R001022,Office,Bought the keyboard for my workshop 6 weeks back and found it flimsy. Support have ignored two emails so far.,3,True,test,negative
R001023,Office,Setup took about 37 minutes and the whole router felt perfect. It has become the one I reach for every morning.,4,True,test,negative
R001024,Audio,Compared to the chair it replaced 25 weeks ago this one is flimsy. It stopped working entirely on the fourth day.,1,True,train,negative
R001025,Kitchen,"Honestly the lamp was ordinary for the 52 pounds I paid. Fine for the money, forgettable otherwise.",3,True,train,neutral
R001026,Office,I have used this chair for 2 weeks now and it is defective. Support have ignored two emails so far.,2,True,train,negative
R001027,Kitchen,The mousepad arrived on day 3 and the build quality felt useless. Support have ignored two emails so far.,2,True,train,negative
R001028,Kitchen,Compared to the mousepad it replaced 13 weeks ago this one is solid. I would order another without thinking twice.,4,True,train,positive
R001029,Office,I have used this toaster for 6 weeks now and it is flawless. I would order another without thinking twice.,5,True,test,positive
R001030,Office,Bought the kettle for my studio 23 weeks back and found it cheap. Save your money and buy something else.,1,True,test,negative
R001031,Audio,Bought the keyboard for my home office 20 weeks back and found it brilliant. Support answered my question the same afternoon.,2,True,train,positive
R001032,Kitchen,"Compared to the headset it replaced 4 weeks ago this one is acceptable. No complaints, but no enthusiasm either.",3,False,test,neutral
R001033,Kitchen,After 11 weeks of daily use the router still looks cheap. Save your money and buy something else.,1,True,test,negative
R001034,Kitchen,Ordered the mousepad on a whim for 52 pounds and the finish is serviceable. There are better options if you can spend more.,4,False,train,neutral
R001035,Kitchen,Compared to the backpack it replaced 18 weeks ago this one is awful. It stopped working entirely on the fourth day.,3,True,train,negative
R001036,Kitchen,"Setup took about 33 minutes and the whole headset felt passable. It works, though the manual was useless.",3,True,train,neutral
R001037,Audio,"Ordered the monitor on a whim for 70 pounds and the finish is middling. Fine for the money, forgettable otherwise.",3,True,train,neutral
R001038,Kitchen,I have used this chair for 14 weeks now and it is impressive. It has become the one I reach for every morning.,5,False,train,positive
R001039,Office,Ordered the headset on a whim for 77 pounds and the finish is adequate. There are better options if you can spend more.,3,True,train,neutral
R001040,Office,After 28 weeks of daily use the kettle still looks flawless. Packaging was tidy and nothing was scratched.,5,True,test,positive
R001041,Office,Compared to the keyboard it replaced 13 weeks ago this one is fantastic. It has survived two house moves already.,4,True,train,positive
R001042,Kitchen,Compared to the lamp it replaced 16 weeks ago this one is impressive. It has become the one I reach for every morning.,4,True,train,negative
R001043,Kitchen,"Bought the backpack for my studio 13 weeks back and found it unremarkable. No complaints, but no enthusiasm either.",3,True,test,neutral
R001044,Kitchen,Setup took about 34 minutes and the whole chair felt broken. Save your money and buy something else.,1,True,train,negative
R001045,Office,Honestly the keyboard was sturdy for the 33 pounds I paid. I would order another without thinking twice.,4,False,train,positive
R001046,Kitchen,Setup took about 58 minutes and the whole kettle felt flawless. Support answered my question the same afternoon.,4,True,train,positive
R001047,Audio,Ordered the speaker on a whim for 136 pounds and the finish is outstanding. It has survived two house moves already.,4,True,train,positive
R001048,Office,Honestly the headset was cheap for the 91 pounds I paid. Support have ignored two emails so far.,2,True,train,negative
R001049,Kitchen,Bought the keyboard for my home office 23 weeks back and found it unusable. Save your money and buy something else.,1,True,train,negative
R001050,Audio,Bought the monitor for my kitchen 13 weeks back and found it perfect. Battery life beat what the listing promised.,4,True,train,positive
R001051,Kitchen,Ordered the mousepad on a whim for 157 pounds and the finish is acceptable. It does what it says and nothing beyond that.,3,True,train,neutral
R001052,Office,Honestly the router was solid for the 181 pounds I paid. Worth every bit of what I paid.,5,False,test,positive
R001053,Kitchen,Bought the backpack for my home office 23 weeks back and found it broken. I have started a return and want my money back.,1,True,train,negative
R001054,Kitchen,Compared to the mousepad it replaced 13 weeks ago this one is brilliant. Support answered my question the same afternoon.,5,True,train,positive
R001055,Audio,Compared to the mousepad it replaced 10 weeks ago this one is outstanding. Packaging was tidy and nothing was scratched.,4,True,train,Positive
R001056,Kitchen,The router arrived on day 10 and the build quality felt flawless. Packaging was tidy and nothing was scratched.,4,True,test,positive
R001057,Audio,I have used this router for 23 weeks now and it is flawless. My partner liked it enough to ask for one.,4,True,train,positive
R001058,Office,After 14 weeks of daily use the kettle still looks impressive. It has survived two house moves already.,4,True,test,Positive
R001059,Office,"The toaster arrived on day 10 and the build quality felt ordinary. It works, though the manual was useless.",3,False,train,neutral
R001060,Office,After 28 weeks of daily use the backpack still looks outstanding. It has survived two house moves already.,4,False,test,positive
R001061,Office,The kettle arrived on day 8 and the build quality felt excellent. It has become the one I reach for every morning.,5,True,train,positive
R001062,Office,Bought the blender for my home office 23 weeks back and found it impressive. Worth every bit of what I paid.,5,True,train,positive
R001063,Audio,I have used this chair for 22 weeks now and it is superb. Support answered my question the same afternoon.,4,True,train,positive
R001064,Office,Setup took about 36 minutes and the whole lamp felt flimsy. Support have ignored two emails so far.,2,True,test,negative
R001065,Audio,I have used this lamp for 9 weeks now and it is impressive. Packaging was tidy and nothing was scratched.,5,True,train,positive
R001066,Office,Ordered the backpack on a whim for 157 pounds and the finish is terrible. I would not put this in front of a guest.,1,True,test,negative
R001067,Audio,I have used this router for 21 weeks now and it is outstanding. It has become the one I reach for every morning.,5,True,train,positive
R001068,Kitchen,I have used this chair for 14 weeks now and it is solid. It has survived two house moves already.,5,True,test,positive
R001069,Office,Honestly the headset was outstanding for the 172 pounds I paid. Worth every bit of what I paid.,3,True,test,positive
R001070,Audio,"Bought the blender for my studio 4 weeks back and found it unremarkable. Fine for the money, forgettable otherwise.",3,False,train,neutral
R001071,Audio,"Bought the kettle for my home office 2 weeks back and found it fine. It works, though the manual was useless.",3,True,train,neutral
R001072,Audio,Ordered the lamp on a whim for 116 pounds and the finish is perfect. Worth every bit of what I paid.,5,False,train,positive
R001073,Kitchen,After 16 weeks of daily use the mousepad still looks fantastic. Battery life beat what the listing promised.,5,True,train,positive
R001074,Kitchen,Ordered the kettle on a whim for 133 pounds and the finish is middling. About what I expected at this price.,3,True,train,neutral
R001075,Kitchen,The headset arrived on day 2 and the build quality felt brilliant. Battery life beat what the listing promised.,5,True,train,positive
R001076,Audio,Ordered the keyboard on a whim for 18 pounds and the finish is excellent. Worth every bit of what I paid.,5,True,train,positive
R001077,Audio,I have used this keyboard for 8 weeks now and it is adequate. It sits in a drawer more often than not.,3,True,train,neutral
R001078,Kitchen,After 26 weeks of daily use the headset still looks solid. It has survived two house moves already.,5,True,test,positive
R001079,Kitchen,Bought the blender for my hallway 17 weeks back and found it dreadful. It stopped working entirely on the fourth day.,2,True,train,negative
